sig_gene_seq,high_level_substr,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"null,null,null,PL6|PL6_1,PL17_2|PL17,AraC_binding,2.A.1,PfkB,null",alginate,0.04700693115592003,0.14787857234477997,0.25103527307510376,-0.017719851806759834,0.07094478607177734,0.29096519947052,0.09826621413230896,0.3960690498352051,0.30143120884895325,-0.09807928651571274,-0.30451762676239014,0.24716965854167938,-0.2660840153694153,0.16050387918949127,-0.01055915467441082,0.17620374262332916,-0.30076727271080017,0.07596958428621292,0.33504319190979004,-0.11839054524898529,-0.17270319163799286,-0.12249182909727097,-0.6523796319961548,-0.2864921987056732,0.14292296767234802,-0.2226978838443756,0.48704949021339417,-0.5173467397689819,-0.21686673164367676,-0.2174559086561203,0.07143964618444443,0.2597164809703827,0.037335459142923355,-0.10022999346256256,-0.2004106342792511,-0.06644971668720245,0.06716898083686829,-0.2710919678211212,0.07563525438308716,0.01380915567278862,-0.05981225520372391,0.3831082880496979,0.21068036556243896,-0.36794406175613403,-0.08704628795385361,0.051319610327482224,0.3176369071006775,-0.06690055876970291,0.34299299120903015,0.011104037053883076
"PL17_2|PL17,PL6|PL6_1,null,8.A.46,1.B.14,null,GntR",alginate,-0.2363230437040329,0.36560046672821045,0.3567379117012024,-0.09771233052015305,0.3554290235042572,0.3066534399986267,0.1443084180355072,0.31884974241256714,0.41961950063705444,0.14771157503128052,-0.3317336440086365,0.0390123575925827,-0.3689708709716797,0.13782545924186707,-0.13883359730243683,-0.033757034689188004,-0.42604202032089233,-0.19980061054229736,0.1061476543545723,-0.034415435045957565,-0.25528594851493835,-0.3159337341785431,-0.2571497857570648,-0.3047240376472473,-0.17909358441829681,-0.09445670247077942,0.19736020267009735,-0.49506595730781555,-0.1583728790283203,-0.10940048098564148,0.09781169146299362,0.16485777497291565,-0.21344535052776337,-0.1759204864501953,-0.08016090840101242,-0.4456898868083954,-0.004163196310400963,-0.3552968502044678,0.027792684733867645,0.14203613996505737,-0.27973082661628723,0.2214771956205368,0.3942049443721771,-0.35526561737060547,-0.06350603699684143,0.1406903862953186,0.34852224588394165,0.22246210277080536,0.11299088597297668,-0.009635447524487972
"PL6|PL6_1,null,null,1.B.14,PL17_2|PL17",alginate,0.07869168370962143,0.29127469658851624,0.3699309825897217,0.03443698212504387,0.2106383740901947,0.23207363486289978,0.1722564548254013,0.1377139687538147,0.35782480239868164,0.16144415736198425,-0.19623005390167236,-0.0377858467400074,-0.2876095771789551,0.042921457439661026,-0.0066167209297418594,0.17953453958034515,-0.2578634023666382,-0.12116878479719162,0.22929273545742035,0.022637145593762398,-0.23562608659267426,-0.29068970680236816,-0.40187475085258484,-0.2075449675321579,-0.058644719421863556,-0.18328304588794708,0.2923683822154999,-0.3394179344177246,-0.12157849967479706,-0.21006950736045837,0.13073532283306122,0.3978809416294098,-0.18490581214427948,-0.13537952303886414,-0.22336535155773163,-0.42533281445503235,0.07301220297813416,-0.251750111579895,-0.007895475253462791,0.1990138441324234,-0.31186744570732117,0.1655164510011673,0.42625826597213745,-0.3451361060142517,-0.23794138431549072,0.0545232817530632,0.28023457527160645,0.06908391416072845,0.15037809312343597,-0.0652957633137703
"null,PL6|PL6_1,PL17_2|PL17,null,2.A.1,PfkB,null,null,null,PL6_3,null,1.B.14,GerE,null",alginate,0.002215116284787655,-0.033097974956035614,0.055026471614837646,0.029783863574266434,0.03287159278988838,0.16875603795051575,0.14451679587364197,0.4311014413833618,0.24393682181835175,0.19798359274864197,-0.3000042140483856,0.2725449502468109,-0.45161837339401245,-0.08118586987257004,-0.033104706555604935,-0.06960657238960266,-0.24638736248016357,-0.06675412505865097,0.22130440175533295,0.06236141920089722,-0.25495606660842896,-0.32599008083343506,-0.6316657066345215,-0.07401926815509796,-0.036979664117097855,-0.41003161668777466,0.2510788142681122,-0.5865778923034668,-0.15677666664123535,-0.1708918958902359,-0.04373471066355705,0.5013194680213928,-0.2589358687400818,0.0277552492916584,-0.4550742208957672,-0.47703880071640015,0.19608370959758759,-0.27783918380737305,0.21450267732143402,0.023197483271360397,-0.22534340620040894,0.06838347017765045,0.1084103211760521,-0.04591226950287819,-0.3656037151813507,0.014904606156051159,0.3702242076396942,-0.13002723455429077,0.32707542181015015,0.06342729926109314
"null,PfkB,null,2.A.1,GntR,PL7,null,null,1.B.14,null,AraC_binding,PL17_2|PL17",alginate,-0.048047907650470734,0.2215554565191269,0.251219242811203,0.010121900588274002,0.25926148891448975,0.4587683081626892,0.07485883682966232,0.24240118265151978,0.31832990050315857,0.10868281126022339,-0.42209675908088684,0.14527952671051025,-0.33366066217422485,0.08464804291725159,0.010976412333548069,0.01539425365626812,-0.3761034309864044,-0.051110126078128815,0.36960268020629883,-0.2829311192035675,-0.1315685361623764,-0.1753753423690796,-0.5929629802703857,-0.23800848424434662,-0.02970353700220585,-0.16113421320915222,0.3159944415092468,-0.5494049787521362,-0.08078529685735703,-0.22154302895069122,0.048925742506980896,0.3720945715904236,-0.09471164643764496,-0.145647332072258,-0.08014797419309616,-0.18544040620326996,-0.034314755350351334,-0.17860302329063416,0.10577987134456635,-0.047525424510240555,-0.15653567016124725,0.18725712597370148,0.37602394819259644,-0.4301304221153259,-0.03760046139359474,-0.13193783164024353,0.28145578503608704,0.0014392826706171036,0.3407423794269562,0.002193073509261012
"3.D.2,3.D.2,3.D.2,PfkB,2.A.1,PL6|PL6_1,GntR,null",alginate,-0.01159164309501648,0.45067062973976135,0.19673989713191986,-0.10622423887252808,0.13179334998130798,0.30440855026245117,0.12827783823013306,0.43122634291648865,0.4698411822319031,0.24248085916042328,-0.21396015584468842,0.32430222630500793,-0.41247808933258057,-0.14124631881713867,-0.08330993354320526,0.13557249307632446,-0.4454765319824219,0.13749144971370697,0.3975066840648651,-0.017476268112659454,-0.43820643424987793,-0.05776895210146904,-0.5151897668838501,-0.18098896741867065,-0.0012777488445863128,-0.37756431102752686,0.2788877487182617,-0.4426340162754059,-0.2684873342514038,-0.19233544170856476,0.2746611535549164,0.0783362165093422,-0.10572360455989838,-0.061279185116291046,-0.26074057817459106,-0.07270365208387375,-0.07706151902675629,-0.4070909917354584,-0.053764063864946365,-0.10297683626413345,-0.20151324570178986,0.2338106632232666,0.3227340579032898,-0.14982016384601593,0.09155955910682678,0.10809613019227982,0.4660837948322296,-0.01885513961315155,0.14598959684371948,0.10710214078426361
"null,GntR,3.A.1,3.A.1,3.A.1,3.A.1,PL15_1,null",alginate,-0.11100468784570694,0.14526350796222687,0.3079681694507599,-0.16550935804843903,-0.22168117761611938,0.3330734670162201,0.04785655438899994,0.192124605178833,0.2587663233280182,-0.005976846441626549,-0.14910706877708435,0.07112179696559906,-0.2683849036693573,-0.21631762385368347,-0.09063201397657394,0.08157208561897278,-0.49955305457115173,-0.10025240480899811,0.19216348230838776,-0.19251373410224915,-0.019100377336144447,-0.06975342333316803,-0.2711256146430969,0.03679826110601425,-0.06348864734172821,0.05492966249585152,0.44751471281051636,0.005758220795542002,0.027512473985552788,0.06288032978773117,0.09236175566911697,0.20540599524974823,-0.1933559626340866,-0.05685155466198921,0.06404852122068405,0.07535112649202347,0.01600915752351284,0.10921961069107056,-0.06844540685415268,0.04021782428026199,-0.18775267899036407,-0.11947479099035263,0.19547247886657715,-0.10647369176149368,0.14447185397148132,0.009212983772158623,0.20764324069023132,0.192592591047287,-0.1205502450466156,-0.17144371569156647
"CBM16|CBM32|PL18,null,null,PL6,PL6,SBP_bac_3,null,null,null,PfkB,null,2.A.1,AraC_binding,PL17_2|PL17,PL6|PL6_1,PL7_5,GntR",alginate,0.15168540179729462,0.558823823928833,0.268157035112381,-0.07045124471187592,0.28739526867866516,0.5305960178375244,0.2046884000301361,0.7526447772979736,0.9379552006721497,0.0629051998257637,-0.4578283429145813,0.09746178239583969,-0.4567660391330719,-0.07038327306509018,0.38329005241394043,-0.03600052744150162,-0.5425957441329956,0.306560218334198,0.4142657220363617,-0.2542775273323059,-0.4389919638633728,-0.22666993737220764,-0.6051804423332214,0.11512336879968643,0.07314033806324005,-0.499603807926178,0.9388207197189331,-0.6931937336921692,0.10529990494251251,-0.362770676612854,-0.3950323760509491,0.308127760887146,-0.22721172869205475,0.0884840339422226,0.15606994926929474,-0.21466414630413055,0.07193900644779205,-0.3721994459629059,0.4479691684246063,-0.0969400703907013,0.019581083208322525,0.09714251011610031,0.09005320072174072,-0.2137121558189392,-0.07987399399280548,0.10400274395942688,0.13670767843723297,-0.015321869403123856,0.472195029258728,-0.07198282331228256
"peroxidase,null,PL5|PL7,LacI,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,PL15_1",alginate,0.005800236482173204,0.04131818935275078,0.5472036600112915,-0.0348786823451519,-0.2644130289554596,0.18068033456802368,0.17147670686244965,0.4530332386493683,0.21094389259815216,0.27869728207588196,-0.2712308466434479,0.028293482959270477,-0.36773577332496643,-0.03689064458012581,-0.11819203197956085,-0.07880862802267075,-0.2800758481025696,-0.14449246227741241,0.11121710389852524,0.07058380544185638,-0.34357839822769165,-0.2361196130514145,-0.5147489309310913,0.15390445291996002,0.09283702820539474,-0.04698725789785385,0.8119693398475647,0.1008744165301323,0.1339038759469986,-0.18043938279151917,-0.14096945524215698,0.25749197602272034,0.0015759817324578762,-0.5040861964225769,-0.22616322338581085,0.06157486140727997,-0.24293559789657593,-0.0755799189209938,-0.1722397655248642,0.3307977616786957,-0.10012173652648926,0.06103122979402542,0.6229758858680725,-0.12741056084632874,-0.1273055374622345,-0.30145007371902466,0.18028290569782257,0.3742760419845581,-0.19797009229660034,-0.5504499673843384
"PL7_5,null,PL6|PL6_1,PL7_5,null,null,PL17_2|PL17,AraC_binding,1.B.14,null,null,PL7,PL7,GntR,2.A.1,null,PfkB,null,null,LacI",alginate,0.06471255421638489,0.09974384307861328,0.3921862840652466,0.15684868395328522,0.1059093177318573,0.2824682891368866,0.22651058435440063,0.31765681505203247,0.21642433106899261,0.15772120654582977,-0.398374080657959,0.2572042644023895,-0.3099936246871948,-0.026629488915205002,-0.018668537959456444,0.07703208178281784,-0.4922317862510681,0.03429397940635681,0.27517861127853394,-0.21949003636837006,-0.1005360335111618,-0.21207007765769958,-0.5809780359268188,-0.19205115735530853,-0.06354222446680069,-0.2574208676815033,0.33661186695098877,-0.4793282449245453,-0.02405739575624466,-0.26370275020599365,0.06795287132263184,0.3443527817726135,-0.33776769042015076,-0.31644925475120544,-0.21140886843204498,-0.19180098176002502,0.09736641496419907,-0.1939617097377777,0.04317222908139229,-0.01668703183531761,-0.059595584869384766,0.30017319321632385,0.31234198808670044,-0.3907947540283203,-0.1134670078754425,0.14037947356700897,0.3494512438774109,0.027873912826180458,0.2043602466583252,-0.1857883632183075
"PL6|PL6_1,PL7_5,PL6|PL6_1",alginate,0.12143869698047638,0.4483897089958191,0.3517457842826843,0.031995538622140884,0.18283843994140625,0.28597304224967957,0.06476607173681259,0.3017791211605072,0.3689976632595062,0.05242009088397026,-0.0707569271326065,0.09372548013925552,-0.41425156593322754,0.06465546786785126,-0.03877212107181549,0.17475484311580658,-0.38974082469940186,-0.06259849667549133,0.23407362401485443,-0.028575923293828964,-0.22697871923446655,-0.26307016611099243,-0.34386512637138367,-0.1390516459941864,-0.01329623069614172,-0.07301884144544601,0.41029930114746094,-0.2391280084848404,-0.15285226702690125,-0.12234441190958023,0.16992315649986267,0.26811912655830383,-0.2887501120567322,-0.19429786503314972,-0.30147069692611694,-0.31355443596839905,0.13644424080848694,-0.38066282868385315,-0.005491314921528101,0.19972030818462372,-0.19206351041793823,0.37156596779823303,0.20698241889476776,-0.26956304907798767,-0.16321057081222534,0.12626661360263824,0.2706282436847687,0.14954449236392975,0.2191617637872696,-0.07526951283216476
"null,null,null,PL6|PL6_1,PL17_2|PL17,AraC_binding,2.A.1,PfkB,null,GntR,CBM32|PL7_5,1.B.14,PL6_3,PL7_5",alginate,0.0755447968840599,0.27672088146209717,0.35304203629493713,-0.06111016124486923,0.36284971237182617,0.4584098756313324,0.13043329119682312,0.2550770044326782,0.4336126148700714,0.08806326985359192,-0.5201554894447327,0.2948877811431885,-0.32090532779693604,0.0693219006061554,-0.029668869450688362,0.16994641721248627,-0.6127981543540955,0.12232731282711029,0.2588498592376709,-0.16773684322834015,-0.25007402896881104,-0.1835736185312271,-0.6624510884284973,-0.2756509780883789,0.0971667543053627,-0.24730631709098816,0.41857144236564636,-0.6194959282875061,-0.08601729571819305,-0.22109080851078033,0.013278957456350327,0.4721629321575165,-0.381930410861969,-0.13692651689052582,-0.09352310001850128,-0.3368040919303894,-0.09578868746757507,-0.12136217206716537,0.10031963139772415,0.09120481461286545,-0.30935728549957275,0.21197421848773956,0.36168864369392395,-0.3659016788005829,0.0837932750582695,-0.0022243931889533997,0.38879063725471497,-0.1388614922761917,0.3909677565097809,-0.10771047323942184
"PL5|PL7,LacI,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,PL15_1",alginate,-0.009670455940067768,0.1419624239206314,0.5642239451408386,-0.018087157979607582,-0.2664254307746887,0.08423911780118942,0.14085529744625092,0.4214433431625366,0.3086791932582855,0.35407754778862,-0.2618084251880646,0.048473235219717026,-0.2064351737499237,-0.1331428587436676,-0.015572506934404373,-0.0038685081526637077,-0.25934574007987976,-0.029280658811330795,0.2507677972316742,0.040241699665784836,-0.2949053645133972,-0.11363399773836136,-0.4435081481933594,0.25467339158058167,-0.01240125298500061,0.029169900342822075,0.8125642538070679,-0.053044773638248444,0.1789136528968811,-0.25858044624328613,-0.0719282403588295,0.39064261317253113,-0.008404103107750416,-0.345531702041626,-0.31871429085731506,0.014934604987502098,-0.33479005098342896,0.0072356583550572395,-0.19888557493686676,0.3123902380466461,-0.009357918985188007,-0.01753886044025421,0.4530208706855774,-0.11581847816705704,-0.16786575317382812,-0.19901950657367706,0.33862608671188354,0.3754643499851227,-0.1733459085226059,-0.453703910112381
"AraC_binding,null,null,2.A.50,PL5_1,null,null,1.B.13,null,null,4.D.1,null",alginate,-0.027525201439857483,0.09416220337152481,0.012555740773677826,0.10332632809877396,0.16886185109615326,0.330453097820282,0.14278285205364227,0.39810240268707275,0.1568157821893692,-0.09396602213382721,-0.13476906716823578,0.2598176896572113,-0.2045927792787552,0.22475887835025787,-0.08983884751796722,-0.009647049009799957,-0.0015377975068986416,-0.32508552074432373,0.2717449367046356,-0.24544428288936615,-0.02519683912396431,-0.34012171626091003,-0.2555500268936157,-0.01874396577477455,0.4153652489185333,-0.10665475577116013,0.5240758061408997,0.048658233135938644,0.25413012504577637,-0.41667020320892334,0.1510094255208969,0.01120111532509327,-0.25363874435424805,-0.20341138541698456,-0.17395925521850586,-0.27353256940841675,-0.2398402839899063,-0.08113495260477066,-0.30163687467575073,0.3627416491508484,-0.3710692226886749,0.3215453028678894,0.12809965014457703,-0.37125423550605774,-0.05041254311800003,-0.1449223905801773,-0.12541715800762177,0.22565855085849762,-0.11177778989076614,-0.17631374299526215
