sig_gene_seq,high_level_substr,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"null,null,null,PL6|PL6_1,PL17_2|PL17,AraC_binding,2.A.1,PfkB,null",alginate,0.17855936390432445,0.33443446592851117,-0.25009477409449493,-0.2783764438195662,-0.12889856912873007,-0.13044088452377103,0.4665267819708044,-0.02864260497418317,0.14632165093313565,-0.387955288995396,0.06286782161755995,0.18376869505101984,-0.07172670452432199,0.29668337563899433,-0.3357003100893714,0.15402241254394705,-0.41556924987923016,-0.09694110195745122,-0.6946831481023268,0.2363889075138352,0.4870183542370796,-0.7578123672442003,-0.11144483741372824,-0.41819301078265364,-0.6226304593411359,-0.28482605144381523,-0.2835817950015718,0.10036316784945401,-0.16349206492304802,-0.25086697936058044,0.20021327284418725,-0.2068996106020429,-0.47690627859397366,0.2361985934390263,-0.40706011246551166,0.4562010128389705,0.25323329865932465,-0.10524799048223278,0.1837203754747117,-0.05609489300034263,-0.2968612963503057,0.37809961356899957,-0.32044813578779047,0.5512810947204178,0.012568337673490698,-0.2538232390176166,-0.2793490558185361,-0.2086785151199861,0.18794405392625116,0.06438463731584224
"PL17_2|PL17,PL6|PL6_1,null,8.A.46,1.B.14,null,GntR",alginate,0.0798518082851337,0.3775318053861459,-0.38695071306493545,-0.42908023960060543,-0.04826293968492084,-0.04204794826606909,0.4788246506618129,0.12933915791412195,0.2411704601513015,-0.31620856074409354,0.02023955351776547,0.19674325651592678,-0.1528841025299496,0.2746780144257678,-0.38521338171429104,0.12348941030601661,-0.6145379344622294,-0.05689266324043274,-0.9491557114654117,0.20690801656908459,0.45059268756045234,-0.8770036432478163,-0.18772669095132086,-0.67614888979329,-0.6135221496224403,-0.22605532449152735,-0.30830790081785786,0.10364632763796383,-0.09771696560912663,-0.22085131352974308,0.15593955795177156,-0.33748234435915947,-0.556989326245255,0.3756527072853512,-0.4891374417477184,0.4597057228287061,0.12313598704834779,-0.27358459101782906,0.13514118222519755,-0.08853087667375803,-0.1627185261911816,0.48355647549033165,-0.46278198560078937,0.6837199040585094,0.11219184348980586,-0.30638335396846134,-0.3211503542131848,-0.4785657955540551,0.3298380954398049,0.0674821547129088
"PL6|PL6_1,null,null,1.B.14,PL17_2|PL17",alginate,0.09924650085823876,0.4519952940089362,-0.36033213777201517,-0.5254341810941696,-0.008499015654836382,-0.1486813114689929,0.5561079446758542,0.09925578986959797,0.2853069784385817,-0.4250302655356271,0.10541582533291408,0.18040775188377925,-0.11161592602729797,0.429310927433627,-0.5272899610655648,0.10874219983816147,-0.7147772014141083,-0.12188377124922616,-0.9692603307110923,0.15049679896661214,0.5355900611196246,-0.9145177602767944,-0.14622683131269046,-0.6637258508375713,-0.7481209508010319,-0.21407104868974006,-0.43442595191299915,0.21085435152053833,-0.08070313770856176,-0.2120033779314586,0.1902438014346574,-0.33096860136304584,-0.7277600467205048,0.3973641800028937,-0.5806775646550315,0.5731908764157977,0.14174394070037774,-0.3174344301223755,0.19442170692075575,-0.08421842767191785,-0.30877108020441874,0.5641578643449715,-0.5170093902519771,0.7482258092079844,0.022161427353109633,-0.3212469922644751,-0.3275516874023846,-0.48370549934250967,0.34321105054446627,0.09200648750577654
"null,PL6|PL6_1,PL17_2|PL17,null,2.A.1,PfkB,null,null,null,PL6_3,null,1.B.14,GerE,null",alginate,0.1761749719735235,0.29696739348582923,-0.145728116389364,-0.22147812834009528,-0.07142501976341009,-0.05313443939667195,0.40177442599087954,0.008316490973811597,0.0895161225926131,-0.26679818611592054,-0.0340836769901216,0.14672912191599607,-0.004168254090473056,0.2195025038672611,-0.20657626958563924,0.11485686822561547,-0.42271482571959496,-0.02564653055742383,-0.6968086371198297,0.303180577699095,0.37442064099013805,-0.6642304603010416,-0.1280727821867913,-0.4535792258102447,-0.5353206815198064,-0.24301578220911324,-0.2236434699734673,-0.0403500460088253,-0.18414703314192593,-0.10780047811567783,0.27609742133063264,-0.19118373200763017,-0.4102067821659148,0.132205814239569,-0.27304767072200775,0.35510509414598346,0.12611669290345162,-0.052691927063278854,0.18391208045068197,0.012007539626210928,-0.31408135686069727,0.33823500899598,-0.3243094217032194,0.4682563863461837,0.10799545189365745,-0.18519954290241003,-0.2454821424325928,-0.10637330543249846,0.2722485843114555,-0.009378232003655285
"null,PfkB,null,2.A.1,GntR,PL7,null,null,1.B.14,null,AraC_binding,PL17_2|PL17",alginate,0.19387355314281124,0.2551813549720324,-0.22280680273587888,-0.16417771062025657,-0.09873056698303956,-0.14310627831862524,0.3685916309746412,0.0013333015287151704,0.11644789891747329,-0.21770206974962583,0.008462513725344952,0.12914572226313445,0.03602071364338581,0.14568612323357508,-0.19621115464430589,0.1440484386224013,-0.36003006536227006,-0.0016406413454275865,-0.5786613535422546,0.30629352652109587,0.3889215611494504,-0.6299200768654163,-0.1034836838594996,-0.3483703093459973,-0.5159354037963427,-0.30133122807511914,-0.19415280065284327,-0.051524258576906644,-0.17654460983780715,-0.2311402169557718,0.15072978746432525,-0.20067987290139383,-0.24753372543133223,0.1698360059840175,-0.23143492123255363,0.21688543260097504,0.29916958725796294,0.006017334329394193,0.10800286083338925,0.011021207731503706,-0.17943609333955324,0.2339156292952024,-0.2493287749015368,0.41489546989592224,-0.016765820865447704,-0.2597274264464012,-0.2993372274705997,-0.06915723933623387,0.1922378775018912,-0.00642177971223226
"3.D.2,3.D.2,3.D.2,PfkB,2.A.1,PL6|PL6_1,GntR,null",alginate,0.09313947065836853,0.20364229132731756,-0.06182457423872418,0.059751604166295796,-0.4114761758181784,-0.047595117448104754,0.45473412714070743,0.11210263820572032,0.12448862070838611,-0.30368691631075406,0.09022048198514515,0.11629279268284638,-0.10704951112469037,0.3629263664285342,-0.31904852390289307,0.2487967022591167,-0.2663930629690488,0.04896640694803662,-0.5566528687874476,0.3800028156903055,0.3012801938586765,-0.4792730150123437,-0.3568329115708669,-0.2747568902042177,-0.5200547724962234,-0.30891633302801186,-0.08388908828298251,0.024981132605009608,-0.1727798974348439,-0.3687332620223363,0.09787781997066405,-0.24587369275589785,-0.19371028823984993,0.17218508509298167,-0.3191588744521141,0.3752083198891746,-0.022191860609584384,-0.05149513379567199,0.12442501339440544,-0.2453385251056817,-0.217178237107065,0.46861009755068356,-0.22189313835567898,0.43063875453339684,0.1537623264723354,-0.1509514523463117,-0.19591976329684258,-0.09249518273605241,0.328361425962713,-0.0007280717707342572
"null,GntR,3.A.1,3.A.1,3.A.1,3.A.1,PL15_1,null",alginate,-0.10694935754872859,0.260536456014961,-0.1440285798162222,-0.04886268824338913,0.04367274139076471,-0.014444093219935894,0.2548190956003964,-0.1339353963267058,-0.09558210708200932,-0.12589619623031467,-0.12808122299611568,0.19771057274192572,0.18046912737190723,-0.22799334465526044,-0.15926568768918514,0.34797631576657295,-0.32667868584394455,-0.08613185957074165,-0.28416164591908455,0.3893566094338894,0.12224230170249939,-0.42135220021009445,-0.15441668592393398,-0.09343946329317987,-0.00661393441259861,-0.27466750983148813,-0.08685118146240711,-0.42078865226358175,-0.13814678881317377,-0.18453614600002766,0.2537769479677081,-0.2170649333857,0.07277215830981731,0.24728231690824032,-0.23198312986642122,-0.1102280868217349,0.3464959040284157,0.1271504983305931,0.06886087264865637,0.07404169254004955,-0.09588157013058662,-0.0030818218365311623,-0.04723029676824808,0.17007462121546268,0.07088486896827817,-0.02932661771774292,-0.24250223021954298,0.23885787278413773,0.013911577174440026,0.05308528710156679
"CBM16|CBM32|PL18,null,null,PL6,PL6,SBP_bac_3,null,null,null,PfkB,null,2.A.1,AraC_binding,PL17_2|PL17,PL6|PL6_1,PL7_5,GntR",alginate,0.18216213255765892,0.3803315707260654,-0.19006882634546077,-0.24476629885889234,-0.09002445673658735,-0.0411281662860087,0.4467454767298131,0.047819784798082854,0.17610814635242736,-0.24943129598562205,0.06413629580111731,0.15682137793018705,0.010820857293549039,0.18384658811347826,-0.33601736064468113,0.17726274162885688,-0.4153576681301707,-0.08213512989736739,-0.6759698380317006,0.2644686170277141,0.4076008773630574,-0.6511214375495911,-0.21838167580288081,-0.4001895258469241,-0.5502637851805914,-0.3358544971616495,-0.2922033067970049,0.06653440992037456,-0.11403872556097451,-0.3034077598935082,0.2874495729670993,-0.25795553243231206,-0.40628022966640337,0.21684328981098674,-0.4685047705258642,0.4292812113251005,0.14380455371879397,-0.15485377157373087,0.14697016756759868,-0.035969074815511703,-0.16402406422864824,0.38564796178113847,-0.2568365747020358,0.5014843104318494,0.07964097522199154,-0.297928108434592,-0.22104138082691602,-0.1340542630780311,0.38056855152050656,0.0279535385558293
"peroxidase,null,PL5|PL7,LacI,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,PL15_1",alginate,-0.12572287670759993,0.4280108677392656,-0.3550360466946255,-0.09887894683263519,0.14871033044023949,-0.2865993170575662,0.41645326939496125,0.13032541612417184,0.013100386343219063,-0.15325036287223073,0.010932529345154762,0.23952969468452714,0.14853352782401172,-0.12359016998247667,-0.4062400351871144,0.20947242934595456,-0.2536336498504335,0.0437565938654271,-0.28545366498557007,0.3477702316912738,0.10320718704976818,-0.3839823319153352,-0.2922336547212167,-0.19240755841813303,-0.035920621319250626,-0.2938102419403466,-0.11301929300481622,-0.12249426882375371,-0.10750696435570717,-0.17315115593373775,0.22121155600656162,-0.3908347006548535,-0.06542986902323636,0.22298369819129055,-0.2904530546881936,-0.0322470102797855,0.39225510169159283,0.005169509486718612,0.14653679728507996,0.10380045392296532,-0.18425372446125204,0.12674692171541127,-0.15364872461015527,0.18296172706918282,-0.07389477327127349,-0.24701641161333432,-0.3438194570216266,0.17682221125472675,0.06991603653031317,0.021342109126800842
"PL7_5,null,PL6|PL6_1,PL7_5,null,null,PL17_2|PL17,AraC_binding,1.B.14,null,null,PL7,PL7,GntR,2.A.1,null,PfkB,null,null,LacI",alginate,0.15251957019791007,0.34250735000453214,-0.21482578935948285,-0.23939276893030514,-0.048455474390224976,-0.10147841435603121,0.37715094959871337,0.06126547034364194,0.16876062530685554,-0.21071190501309253,0.0539469046687538,0.14261857589537447,0.012722069397568703,0.13587500696832483,-0.33634717897935346,0.14108214070173827,-0.44372664324261923,-0.028008465147153896,-0.6166996156627481,0.2513808394697579,0.43846736780621787,-0.6857746839523315,-0.11302419857714664,-0.3519495405595411,-0.5244481854818084,-0.3089653646404093,-0.1677083516154777,0.0344230207529935,-0.18291501159017737,-0.28063627603379165,0.22414601274596696,-0.2633803943172097,-0.3678658560595729,0.14584109728986566,-0.29717465659434145,0.2516991716216911,0.2610801240767945,-0.07080186082219536,0.08199497404381294,-0.020538580349900505,-0.16398748687722467,0.31781960363415157,-0.3043041154742241,0.4518291314386509,-0.016255856745622375,-0.28826459937474946,-0.27379360066896136,-0.059405373578721825,0.30080764842304314,0.047934068917212164
"PL6|PL6_1,PL7_5,PL6|PL6_1",alginate,0.037125810980796814,0.6697559595108032,-0.33820158094167707,-0.8045032382011413,0.10014055967330933,0.055915017426013944,0.6138925969600677,0.14312992095947266,0.4178741335868835,-0.5527294039726257,0.21126708686351775,0.2681520640850067,-0.3667724683880806,0.49739328026771545,-1.0432783603668212,0.2575313810259104,-0.8429710268974304,-0.2972620606422424,-1.1561325788497925,-0.05984165370464325,0.6854910016059875,-1.1988574147224427,-0.18614985644817353,-0.7602704226970672,-0.9119359254837036,-0.3992514193058014,-0.42340279519557955,0.5121338844299317,-0.18541003316640853,-0.46473305225372313,0.3061704533174634,-0.5100406050682068,-1.2473347187042236,0.34169728606939315,-0.9790087699890136,0.8981609553098678,-0.0017732292413711547,-0.6041532635688782,0.10756874401122332,-0.2509680390357971,-0.3315137982368469,0.8710044026374817,-0.6905818998813629,1.0752692699432373,0.1282343566417694,-0.40091073513031006,-0.033877691626548766,-0.6338736861944199,0.5068125009536744,0.28181794881820676
"null,null,null,PL6|PL6_1,PL17_2|PL17,AraC_binding,2.A.1,PfkB,null,GntR,CBM32|PL7_5,1.B.14,PL6_3,PL7_5",alginate,0.17505516100894003,0.44250042188693495,-0.20833657057408025,-0.275200659299598,0.012153026373947369,-0.07394096989403753,0.3936432803816655,0.019036608583786908,0.16147617338334813,-0.2066319297232172,0.08093185985789579,0.11495284560848684,0.007010598173912834,0.21171528013313518,-0.36322682131739226,0.1356026927995331,-0.4830759264090482,-0.1366816000903354,-0.7568417314220878,0.27849489494281654,0.42517709162305384,-0.7417958080768585,-0.1086079303503913,-0.505316437824684,-0.579770606230287,-0.3295866770341116,-0.3091522114460959,-0.005764815737219418,-0.15165805663256085,-0.2182167426628225,0.3122373589533655,-0.31416030217181234,-0.5491362040972009,0.17624456227263985,-0.43121618689859614,0.3969067120376755,0.12194377961842452,-0.1374020154642708,0.11340246994650978,0.003121502259198357,-0.19079562495736516,0.40605459252701087,-0.3197567129836363,0.5449890911798266,0.05038434398524901,-0.3113832942703191,-0.24858435309108565,-0.13963151504011714,0.3635411670102793,0.06402419688289657
"PL5|PL7,LacI,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,PL15_1",alginate,-0.21513046784740356,0.45914498302671647,-0.2815392663081487,-0.18380009507139525,0.1256492282781336,-0.21887839751111138,0.41030113564597237,0.029572465896813407,-0.014611967321899202,-0.17267449034584892,-0.03444566763937473,0.19992031943466929,0.1822058368060324,-0.22714712884691027,-0.42143652505344814,0.3174964495831066,-0.3164798207581043,-0.12263327940470642,-0.3230033583111233,0.32838935487800175,0.08929621407555209,-0.42756639338201946,-0.2051305729481909,-0.19584118636945883,-0.03516643246014913,-0.22904687002301216,-0.07648667775922352,-0.21731918967432445,-0.07820735002557437,-0.20585337094962597,0.26245668944385314,-0.4582245556844605,-0.07509036693308088,0.1939519733811418,-0.3334654751751158,-0.0828586435980267,0.4269595427645577,0.004440147015783522,0.06923734976185693,0.1493963814444012,-0.18015698509083855,0.14029381258620155,-0.14234691196017796,0.14961151488953167,0.01607621678461631,-0.17801892591847313,-0.26530367301570046,0.24099990559948814,0.09751154756587413,0.129081670091384
"AraC_binding,null,null,2.A.50,PL5_1,null,null,1.B.13,null,null,4.D.1,null",alginate,0.20941829809453338,0.29869936561832827,0.05282118155931433,0.27728440426290035,-0.0903139424820741,-0.41975268349051476,0.6067942927281061,0.06959999655373394,0.01327239793802922,-0.3103769893447558,0.024858539070313174,0.3051622485666788,0.1703325823570291,0.08152426779270172,-0.1245390313367049,-0.10498225068052609,-0.22920685975501934,0.1319436194996039,0.05020470296343168,0.08563879132270813,0.3602066400150458,-0.5653388138938075,-0.062414637844388686,-0.30182534518341225,-0.2401572074741125,-0.19165048065284887,-0.23437153175473213,-0.0005598366260528564,-0.5304504608114561,-0.23013576430579027,0.14147307351231575,-0.16793527950843176,0.17710841167718172,0.1653141633917888,0.05766253779681089,-0.15251888645191988,0.26882390305399895,-0.17804473886887232,0.14830750686815009,0.024227797674636047,-0.21650153771042824,0.2800915989403923,-0.36244454979896545,0.12599071053167185,0.0670099975541234,-0.33098085162540275,0.004204294333855311,0.10192362622668345,-0.08050995149339239,-0.14233311576147875
